Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP.c-19.8319	0.653971	0.643633	0.043709	0.012823	0.451383	0.482877	3e-06	0.002364	1.1e-05	0.000263	0.208045	0.031692	0.241245	0.17304	0.176765	0.00934	0.011557	0.000735	0.000232	0.001404	0.000502	0.367398	0.43724	0.004312	0.065484	0.004848	0.00297	0.188546	0.003109	0.008588	0.041584	0.254572	0.218816	0.108038	0.00702	2e-06	0.019703	0.083879	2e-05	0.019378	0.004479	0.011721	0.142803	0.035183	0.000728	0.002427	0.011168	0.164038	0.009729	0.002982	0.00812	0.464041	0.506439	0.001511	0.070712
FCMP.c-17.1933	0.217352	0.297557	0.400036	0.297263	0.028354	0.026122	0.000301	0.012011	0.096561	0.001547	0.381074	0.010805	0.169131	0.088408	0.086398	0.448854	0.01877	0.618205	0.001065	0.15293	0.000799	0.152198	0.204112	0.006099	0.315045	0.006365	0.095583	0.049486	0.074046	0.034381	0.297827	0.134328	0.235354	0.27648	0.048453	0.000209	0.055834	0.048466	0.009522	0.036371	0.025533	0.132512	0.090166	0.008603	0.006927	0.009745	0.047154	0.061759	0.047247	0.138816	0.007177	0.191118	0.015798	0.00356	0.26417
FCMP.c-17.2982	0.024846	0.28741	0.071975	0.008893	0.009648	0.007396	0.019204	0.01427	0.00308	0.00323	0.242251	0.017297	0.027942	0.288625	0.074434	0.108166	0.017585	0.011486	0.005762	0.010047	0.004264	0.028099	0.399907	0.230977	0.08565	0.112609	0.025437	0.01488	0.029325	0.021328	0.01421	0.018237	0.034238	0.171097	0.012259	0.001595	0.075778	0.299209	0.011817	0.030584	0.019023	0.503296	0.023161	0.678538	0.011924	0.276423	0.277288	0.125921	0.153668	0.009716	0.019802	0.015927	0.012471	0.007393	0.167761
FCMP.c-21.3328	0.099555	0.304848	0.324484	0.15845	0.275691	0.210699	0.026493	0.133289	0.003547	0.031311	0.191505	0.061402	0.104555	0.439597	0.1629	0.434646	0.310085	0.325975	0.260663	0.207339	0.249968	0.212436	0.085535	0.131047	0.118995	0.216333	0.136183	0.101953	0.006469	0.080645	0.08426	0.729984	0.130994	0.212545	0.10786	5e-04	0.180056	0.261295	0.298598	0.103111	0.053896	0.13745	0.284891	0.232635	0.042774	0.264535	0.239415	0.177876	0.28989	0.202446	0.131748	0.074631	0.069108	0.297771	0.159695
FCMP.c-17.3280	0.033891	0.163955	0.038357	0.945139	0.042365	0.034046	0.012891	0.184636	0.005781	0.04284	0.030764	0.065405	0.019818	0.030915	0.040637	0.021807	0.02895	0.080319	0.049246	0.289961	0.033542	0.031144	0.0253	0.033624	0.041255	0.056696	0.198862	0.033306	0.052418	0.036454	0.063964	0.092025	0.020991	0.042122	0.049703	0.000755	0.019073	0.033016	0.05195	0.114259	0.0631	0.053297	0.048628	0.026168	0.027093	0.051167	0.068339	0.038669	0.033787	0.143843	0.028843	0.015562	0.023961	0.030833	0.023514
FCMP.c-17.390	0.323435	0.262375	0.018179	0.071054	0.078983	0.057952	0.012152	0.047693	0.002381	0.066453	0.007142	0.11454	0.157819	0.128418	0.335541	0.546919	0.169123	0.155619	0.043175	0.084395	0.080862	0.221362	0.529951	0.019859	0.033837	0.108803	0.152089	0.563194	0.017928	0.059274	0.047296	0.035568	0.333857	0.037262	0.046219	0.00023	0.433346	0.168196	0.689687	0.061959	0.020874	0.010337	0.050101	0.081598	0.475968	0.006556	0.085041	0.008308	0.067588	0.513745	0.131922	0.074757	0.045811	0.084864	0.030428
FCMP.c-17.8582	0.528795	0.345517	0.60801	0.002965	0.735926	0.476676	0.384551	0.814759	0.000969	0.023788	0.852503	0.746084	0.802553	0.720554	0.67013	0.117148	0.25193	0.899176	0.001683	0.006367	0.301188	0.155904	0.359765	0.55495	0.842224	0.28394	0.465375	0.954044	0.017664	0.902302	0.760337	0.904864	0.153572	0.507872	0.002207	0.000195	0.278552	0.230501	0.007674	0.872036	0.590389	0.721951	0.694047	0.095415	0.006844	0.16276	0.747363	0.359014	0.126401	0.930308	0.660678	0.428435	0.244719	0.407952	0.162076
FCMP.c-20.436	0.512016	0.532963	0.759121	0.743833	0.407885	0.370016	0.0134	0.36221	0.005423	0.051722	0.580784	0.339339	0.275491	0.607424	0.354779	0.252446	0.800489	0.091464	0.014475	0.121675	0.036171	0.197215	0.031797	0.200353	0.305313	0.081667	0.55749	0.193684	0.029407	0.110854	0.079058	0.492025	0.278091	0.222807	0.622719	0.011066	0.490575	0.154938	0.162884	0.465238	0.51001	0.184909	0.289825	0.292301	0.4429	0.163342	0.146126	0.09048	0.289435	0.197713	0.060677	0.482548	0.16037	0.652938	0.502903
FCMP.c-16.3850	0.057278	0.108709	0.112877	0.015842	0.031355	0.032397	0.034204	0.02697	0.020173	0.015923	0.281112	0.028976	0.045082	0.288688	0.14003	0.714092	0.617409	0.020827	0.008926	0.047643	0.014113	0.05763	0.043582	0.081355	0.453925	0.043092	0.0412	0.068305	0.039114	0.036625	0.126626	0.141896	0.126464	0.060497	0.028225	9.5e-05	0.053407	0.240512	0.033128	0.089217	0.044691	0.03728	0.039742	0.046794	0.03516	0.572002	0.224231	0.077038	0.26726	0.010321	0.021306	0.04082	0.033877	0.01332	0.083214
FCMP.c-16.4147	0.071188	0.218223	0.070248	0.014155	0.038565	0.036356	0.000629	0.001447	0.001651	0.015064	0.237875	0.011274	0.006652	0.656446	0.019648	0.438707	0.073153	0.00261	0.073665	0.003499	0.002383	0.065985	0.005651	0.039204	0.010384	0.224571	0.001714	0.011465	0.00375	0.002906	0.002164	0.008121	0.010854	0.02083	0.036141	3.4e-05	0.028258	0.793187	0.004634	0.001457	0.007842	0.008185	0.024147	0.001489	0.001577	0.051125	0.001639	0.160278	0.003269	0.004146	0.004013	0.009784	0.419954	0.01889	0.005699
FCMP.c-16.4958	0.238383	0.257489	0.148424	0.174904	0.601786	0.458669	0.007779	0.050255	0.016252	0.022951	0.159215	0.115931	0.16225	0.157274	0.142224	0.064303	0.104803	0.154335	0.019201	0.398838	0.040021	0.201602	0.165676	0.137667	0.196189	0.101059	0.126082	0.179378	0.197234	0.125	0.140126	0.342365	0.172475	0.206682	0.334057	0.008969	0.143873	0.172909	0.2484	0.610983	0.505236	0.129441	0.305308	0.093239	0.164209	0.091849	0.11442	0.083935	0.108206	0.087758	0.249969	0.335956	0.623583	0.086622	0.170039
FCMP.c-17.5305	0.148871	0.08	0.020159	0.140703	0.185705	0.144834	0.3892	0.621551	0.351298	0.03162	0.097318	0.062675	0.03478	0.070312	0.119252	0.01396	0.081295	0.090021	0.008706	0.44223	0.250131	0.050094	0.02607	0.164399	0.173609	0.202772	0.178353	0.20738	0.022811	0.433683	0.275143	0.275709	0.078756	0.203942	0.218365	0.000763	0.031657	0.053646	0.073691	0.196485	0.270479	0.302667	0.07996	0.234086	0.039202	0.148534	0.383155	0.144895	0.377783	0.230403	0.12854	0.0565	0.07161	0.297455	0.087743
FCMP.c-17.6843	0.000706	0.000548	0.00026	0.000753	0.000504	0.000296	0.875637	0.000491	0.000536	0.000764	0.000805	0.000818	0.000496	0.002993	0.005575	0.001601	0.908595	0.000866	0.000513	0.002175	0.001035	0.00054	0.00055	0.000612	0.000546	0.000469	0.000997	0.000551	0.000651	0.000935	0.000445	0.000509	0.000437	0.005285	0.00372	0.809422	0.000536	0.001001	0.00044	0.000612	0.000652	0.000304	0.005588	0.000564	0.003956	0.002012	0.000538	0.001551	0.000533	0.000699	0.000876	0.00041	0.000418	0.000434	0.000923
FCMP.c-17.6883	0.274396	0.176954	0.1366	0.056551	0.11216	0.085808	0.017817	0.019902	0.002334	0.004091	0.173013	0.068543	0.331322	0.151961	0.367058	0.015848	0.410514	0.264743	0.002221	0.217835	0.003975	0.342462	0.353176	0.099123	0.307323	0.76485	0.10284	0.407761	0.065336	0.120637	0.279894	0.354366	0.173906	0.497154	0.6644	0.001319	0.656037	0.417368	0.315154	0.097726	0.167147	0.237252	0.282404	0.005656	0.125187	0.06547	0.073688	0.323409	0.282838	0.159306	0.005859	0.100853	0.062366	0.083856	0.433033
FCMP.c-17.8634	0.019076	0.026537	0.05309	0.017186	0.018299	0.019262	0.224647	0.016584	0.091386	0.011804	0.490574	0.013173	0.245459	0.459899	0.275179	0.84236	0.240317	0.006432	0.0126	0.048405	0.016259	0.027259	0.008502	0.684319	0.061358	0.010601	0.011866	0.381104	0.008523	0.009067	0.012608	0.012364	0.029211	0.011245	0.007346	5e-06	0.2452	0.092389	0.010008	0.097441	0.014702	0.373835	0.103716	0.01978	0.009275	0.860373	0.168713	0.086423	0.247776	0.002131	0.02797	0.02272	0.148154	0.007055	0.014745
FCMP.c-16.4248	0.01683	0.050216	0.018198	0.00962	0.028604	0.020397	0.652991	0.043855	0.018726	0.012519	0.018915	0.013788	0.009454	0.042214	0.028695	0.011794	0.008282	0.009024	0.829595	0.087356	0.008155	0.022159	0.074031	0.009739	0.045787	0.010789	0.013639	0.019188	0.145987	0.098239	0.018482	0.039079	0.011881	0.006244	0.011718	3.2e-05	0.02991	0.026985	0.020925	0.021002	0.020058	0.025616	0.022621	0.045835	0.009305	0.018612	0.020914	0.014724	0.0245	0.010505	0.021194	0.029537	0.011942	0.018796	0.013877
FCMP.c-16.4398	0.028164	0.020793	0.032291	0.004313	0.0126	0.009864	0.272993	0.008544	0.004206	0.004091	0.015781	0.293824	0.015864	0.019487	0.609056	0.011121	0.012068	0.014896	0.004579	0.014082	0.019112	0.157565	0.059706	0.1201	0.268953	0.01222	0.009165	0.300187	0.047717	0.28209	0.246071	0.353716	0.206163	0.207287	0.009444	0.000107	0.260238	0.015303	0.025356	0.114357	0.057559	0.012613	0.059895	0.358029	0.024351	0.283787	0.050982	0.136453	0.074179	0.656067	0.176012	0.136827	0.008989	0.067796	0.070438
FCMP.c-16.5013	0.101067	0.011267	0.042452	0.010259	0.005211	0.007252	0.153509	0.003724	0.368754	0.002315	0.011791	0.004655	0.063854	0.149092	0.043007	0.574659	0.01293	0.008425	0.002553	0.008048	0.001838	0.258352	0.09255	0.006689	0.00641	0.093459	0.007607	0.015556	0.094686	0.009899	0.148181	0.00908	0.103669	0.747331	0.009267	0.002924	0.024152	0.117919	0.003005	0.006493	0.004521	0.006632	0.052695	0.06739	0.005632	0.022605	0.004317	0.011908	0.003433	0.004357	0.509163	0.108779	0.010303	0.007323	0.009543
FCMP.c-17.8783	0.281596	0.092953	0.045379	0.012757	0.032031	0.021677	0.010086	0.111567	0.195029	0.005954	0.145647	0.331613	0.114023	0.128751	0.555128	0.0253	0.069775	0.010991	0.439748	0.443465	0.004913	0.272386	0.20552	0.031931	0.031277	0.043605	0.535488	0.158931	0.021248	0.141415	0.181106	0.052823	0.091642	0.035308	0.019126	0.000158	0.243381	0.036947	0.025243	0.47913	0.313002	0.280755	0.098002	0.390331	0.014689	0.028121	0.024572	0.029343	0.030236	0.092528	0.12925	0.266349	0.01229	0.005388	0.021914
FCMP.c-17.4421	0.161182	0.313783	0.020114	0.002552	0.464444	0.358168	0.001531	0.957549	0.040767	0.000507	0.029043	0.391219	0.003912	0.514316	0.164701	0.003993	0.635078	0.002511	0.003683	0.018847	0.000733	0.394491	0.004376	0.004448	0.00405	0.00351	0.005178	0.216058	0.003633	0.004999	0.015562	0.159392	0.398453	0.14634	0.002008	2e-06	0.132562	0.004215	0.001883	0.233176	0.24093	0.301822	0.484133	0.006397	0.002133	0.009393	0.003848	0.088576	0.005176	0.003035	0.857389	0.010837	0.001724	0.001664	0.062494
FCMP.c-17.8866	0.144582	0.171985	0.091931	0.035502	0.165807	0.126966	0.008064	0.149401	0.178541	0.188133	0.230958	0.11313	0.018404	0.025978	0.029062	0.015461	0.090601	0.520455	0.033223	0.144108	0.0755	0.155675	0.020962	0.03205	0.033432	0.021533	0.024056	0.012386	0.035738	0.029303	0.036615	0.029212	0.270418	0.030367	0.094916	0.020307	0.043699	0.087912	0.011767	0.060253	0.028263	0.144087	0.102932	0.302551	0.015919	0.158843	0.096737	0.232326	0.051518	0.563061	0.050064	0.29757	0.141455	0.639713	0.246209
FCMP.c-17.91	0.253553	0.132968	0.08022	0.006597	0.057482	0.03421	0.01501	0.020991	0.00471	0.010881	0.107964	0.103797	0.230822	0.272607	0.124993	0.012511	0.017033	0.096512	0.011964	0.088353	0.011389	0.131189	0.014917	0.159407	0.159086	0.063305	0.016217	0.121354	0.062866	0.159636	0.014314	0.018627	0.164342	0.110482	0.079799	0.000611	0.16932	0.133468	0.168338	0.013696	0.010563	0.334279	0.279198	0.019598	0.120483	0.180124	0.020544	0.122818	0.021652	0.837853	0.021049	0.021655	0.036729	0.00766	0.413895
FCMP.c-19.6560	0.095246	0.064964	0.091178	0.004794	0.116109	0.102562	0.004486	0.006686	0.018115	0.004614	0.085989	0.02329	0.186742	0.005858	0.008665	0.007862	0.003091	0.153802	0.005015	0.009262	0.006441	0.177005	0.109751	0.008683	0.194733	0.004025	0.005788	0.258383	0.063036	0.184933	0.600113	0.173394	0.164054	0.415945	0.591948	0.000504	0.206764	0.09497	0.081607	0.011386	0.10351	0.056055	0.021705	0.006062	0.317619	0.007373	0.012171	0.005855	0.006858	0.052149	0.008631	0.282245	0.053229	0.222856	0.162327
FCMP.c-16.5084	0.074943	0.149759	0.112674	0.176924	0.005014	0.002817	0.001605	0.163063	0.086669	0.299784	0.101792	0.023844	0.009956	0.007406	0.007077	0.323219	0.25468	0.008997	0.713092	0.391732	0.107413	0.051549	0.013476	0.292643	0.106566	0.082127	0.206213	0.010034	0.004349	0.173	0.002994	0.039795	0.01733	0.015179	0.127557	0.000244	0.012672	0.121035	0.291406	0.222374	0.091077	0.014884	0.174207	0.184313	0.006447	0.006818	0.11905	0.006589	0.007591	0.010678	0.280045	0.191197	0.1644	0.004357	0.007558
FCMP.c-18.3900	0.303962	0.21876	0.216144	0.008506	0.121677	0.111245	0.006141	0.013551	0.009102	0.008222	0.05681	0.371774	0.45399	0.022332	0.350438	0.367022	0.016276	0.017547	0.006665	0.022548	0.013489	0.638345	0.395	0.015976	0.139619	0.022822	0.016151	0.345873	0.291507	0.019454	0.025199	0.034541	0.181198	0.190006	0.028812	0.000698	0.6153	0.033467	0.203788	0.020076	0.022994	0.185626	0.172681	0.01613	0.030778	0.017525	0.015204	0.018172	0.016631	0.028983	0.012855	0.025221	0.021055	0.015943	0.032249
FCMP.c-20.4254	0.010388	0.002892	0.000767	0.001174	0.001281	0.000712	0.905383	0.00501	0.911277	0.995769	0.001869	0.002438	0.001811	0.002424	0.001883	0.00224	0.009385	0.002123	0.020864	0.012853	0.041452	0.023932	0.001071	0.00031	0.001292	0.001144	0.002201	0.000672	0.797448	0.000834	0.003269	0.000559	0.03492	0.000301	0.000297	0.000453	0.018792	0.025572	0.000271	0.000292	0.000398	0.000375	3e-04	0.00658	0.00028	0.043382	0.001057	0.007166	0.007657	0.000847	0.003089	0.94546	0.497083	0.21436	0.024365
FCMP.c-16.5499	0.151199	0.071134	0.031506	0.063618	0.198323	0.144763	0.007278	0.056263	0.009618	0.015516	0.045985	0.042866	0.036075	0.029425	0.033913	0.022816	0.020005	0.027332	0.063004	0.04023	0.017614	0.068979	0.029078	0.024518	0.04605	0.022565	0.397643	0.035684	0.02392	0.033003	0.168594	0.034385	0.064848	0.067818	0.084467	0.001765	0.035831	0.045682	0.030202	0.039244	0.039102	0.109785	0.042058	0.037555	0.03482	0.050315	0.026864	0.033111	0.027481	0.068656	0.045351	0.150965	0.837404	0.019582	0.046065
FCMP.c-16.5515	0.385248	0.031194	0.013392	0.002924	0.020264	0.021247	0	0.003588	0.000238	0.001232	0.014449	0.862117	0.024984	0.007976	0.010913	0.010461	0.070993	0.002697	1.7e-05	0.009399	0.000723	0.125802	0.201152	0.763635	0.012302	0.094791	0.008685	0.170397	0.010967	0.008738	0.01926	0.126678	0.244668	0.018984	0.006237	0	0.068593	0.083837	3.9e-05	0.001363	0.011492	0.229095	0.018864	0.021684	0.000129	0.003778	0.012817	0.017814	0.007537	0.005654	0.023737	0.065953	0.010915	0.001577	0.013077
FCMP.c-16.5537	0.04709	0.030693	0.158552	0.013258	0.01578	0.014488	0.010837	0.012278	0.011337	0.005851	0.221282	0.081156	0.090084	0.013985	0.034998	0.31033	0.022074	0.943431	0.008457	0.021649	0.007453	0.283281	0.064459	0.023569	0.032394	0.013871	0.017231	0.385318	0.033523	0.021155	0.021264	0.063062	0.157988	0.282292	0.536616	0.001129	0.018677	0.205886	0.014521	0.017213	0.015349	0.021389	0.047281	0.015597	0.091681	0.012535	0.011613	0.015876	0.012136	0.027563	0.018337	0.015494	0.017565	0.007851	0.365746
FCMP.c-16.5802	0.072975	0.072522	0.059697	0.04185	0.045669	0.040762	0.010777	0.034749	0.017613	0.003361	0.09075	0.093217	0.053222	0.051638	0.06537	0.061371	0.188521	0.027556	0.017397	0.036981	0.009183	0.11475	0.578585	0.265981	0.072604	0.110342	0.310705	0.181848	0.258817	0.054484	0.04352	0.042242	0.107526	0.092906	0.019696	0.003802	0.049776	0.053009	0.695095	0.06706	0.051438	0.284306	0.167327	0.056235	0.064843	0.04491	0.249753	0.033955	0.148819	0.064391	0.057203	0.104149	0.029351	0.025187	0.073683
FCMP.c-16.5940	0.188901	0.410853	0.007208	0.004312	0.004919	0.004439	0.001542	0.00301	0.005814	0.136871	0.607831	0.031463	0.009122	0.008609	0.098691	0.003158	0.156627	0.048422	0.001572	0.186097	0.002453	0.096536	0.066349	0.032713	0.244656	0.003046	0.004911	0.008061	0.003194	0.004338	0.003948	0.491616	0.119831	0.014807	0.152432	1e-04	0.0045	0.006347	0.004101	0.004624	0.003287	0.071205	0.173289	0.159998	0.004288	0.003314	0.002603	0.050522	0.057152	0.114776	0.02107	0.644841	0.340587	0.003148	0.012069
FCMP.c-20.6598	0.358108	0.397157	0.33651	0.122671	0.075183	0.066722	0.002292	0.065022	0.063017	0.017071	0.237124	0.068561	0.613894	0.095046	0.279648	0.171366	0.068157	0.295877	0.043939	0.082683	0.152189	0.346005	0.636668	0.027205	0.513628	0.128273	0.038147	0.177749	0.597883	0.05839	0.096955	0.121121	0.205971	0.288427	0.10539	0.000466	0.900264	0.50099	0.382471	0.023091	0.043724	0.061404	0.126279	0.01836	0.153958	0.032563	0.036458	0.024671	0.225112	0.094895	0.015958	0.097879	0.165797	0.028656	0.335663
FCMP.c-16.6205	0.90624	0.769039	0.858375	0.053024	0.933291	0.931588	0.039198	0.047854	0.129518	0.035931	0.921393	0.600383	0.382034	0.513675	0.717827	0.723807	0.674918	0.058424	0.012347	0.54047	0.175157	0.897974	0.897034	0.84235	0.915459	0.415273	0.724721	0.704633	0.921684	0.633005	0.766914	0.802164	0.725395	0.680761	0.828946	0.006103	0.92885	0.901691	0.513487	0.507807	0.907071	0.343829	0.593802	0.693141	0.702511	0.481497	0.789218	0.476849	0.533047	0.029077	0.866162	0.939475	0.804992	0.048391	0.809538
FCMP.c-16.6291	0.051478	0.065441	0.231877	0.031264	0.033637	0.038512	0.000825	0.004168	0.002529	0.000475	0.538576	0.034794	0.606305	0.002435	0.014206	0.0051	0.010008	0.005374	0.00106	0.032598	0.002324	0.326139	0.060881	0.26864	0.059402	0.103419	0.00691	0.011608	0.041765	0.005329	0.004517	0.105344	0.192137	0.011847	0.065264	1.4e-05	0.174204	0.143748	0.002629	0.041199	0.181466	0.556973	0.027668	0.460159	0.002279	0.319916	0.00378	0.057308	0.004772	0.004096	0.005908	0.029339	0.00206	9e-04	0.491312
FCMP.c-16.6504	0.1179	0.224575	0.398318	0.183976	0.306585	0.272522	0.027407	0.406701	0.002962	0.011625	0.328202	0.003377	0.079905	0.335768	0.11877	0.700707	0.003956	0.44293	0.003499	0.116423	0.036922	0.109039	0.017813	0.382193	0.019519	0.005115	0.004116	0.711839	0.003916	0.200438	0.225798	0.251566	0.190807	0.206371	0.395095	0.000613	0.349651	0.264122	0.004174	0.189583	0.003841	0.308755	0.24496	0.065663	0.00965	0.041532	0.146425	0.240241	0.376968	0.003867	0.216391	0.175318	0.020043	0.003627	0.175872
FCMP.c-16.63	0.137145	0.089122	0.046316	0.002763	0.044652	0.026525	0.004422	0.64592	0.002737	0.00331	0.131691	0.215359	0.025124	0.031662	0.100376	0.249008	0.024218	0.014984	0.004634	0.00801	0.002126	0.173726	0.025295	0.162087	0.044631	0.006888	0.02029	0.264864	0.022526	0.028019	0.050624	0.109008	0.043823	0.014232	0.022697	2.5e-05	0.021846	0.041631	0.004095	0.035252	0.041461	0.184822	0.062887	0.390874	0.001723	0.328225	0.230646	0.241308	0.519289	0.020643	0.282869	0.069682	0.037169	0.027208	0.272562
FCMP.c-16.2401	0.024911	0.045348	0.064587	0.002317	0.042941	0.024292	0.005575	0.22335	0.001477	0.712672	0.05886	0.221978	0.132349	0.126675	0.078045	0.028633	0.003418	0.004613	0.051579	0.021026	0.340996	0.004169	0.108554	0.049328	0.042996	0.008247	0.118698	0.03243	0.001166	0.017078	0.004889	0.046989	0.015733	0.024976	0.095085	1.3e-05	0.023376	0.003904	0.037657	0.117371	0.054337	0.204456	0.032939	0.084489	0.107704	0.203478	0.461662	0.083212	0.393144	0.342788	0.147924	0.012888	0.083309	0.012403	0.028891
FCMP.c-16.6630	0.017877	0.012875	0.014042	0.005068	0.01532	0.012134	0.015156	0.014664	0.005842	0.009725	0.011399	0.019311	0.011417	0.015695	0.018839	0.018462	0.008998	0.008102	0.006623	0.015371	0.012285	0.013067	0.018866	0.009267	0.014669	0.008465	0.015548	0.016615	0.012094	0.019122	0.015533	0.013432	0.010351	0.017758	0.009508	0.00077	0.016928	0.027763	0.008218	0.020274	0.011081	0.015259	0.013815	0.018595	0.011209	0.968821	0.022246	0.016319	0.029626	0.015116	0.010455	0.016019	0.013679	0.005229	0.020674
FCMP.c-16.6852	0.454743	0.421104	0.281612	0.195908	0.345543	0.293557	0.015154	0.853625	0.018165	0.147281	0.349177	0.047782	0.347913	0.781036	0.395544	0.208442	0.021962	0.292721	0.408718	0.562788	0.323054	0.556607	0.175064	0.811368	0.504725	0.021468	0.594157	0.213489	0.023494	0.317624	0.192077	0.098085	0.311453	0.519755	0.589337	0.002851	0.264783	0.358002	0.175232	0.303546	0.098626	0.336386	0.409026	0.371547	0.204049	0.122984	0.340881	0.283044	0.212011	0.147847	0.162057	0.857536	0.344403	0.43619	0.399894
FCMP.c-16.2411	0.407085	0.104717	0.138217	0.219208	0.809154	0.663184	0.008821	0.337848	0.266839	0.010238	0.193203	0.411832	0.803736	0.182691	0.217455	0.246863	0.429624	0.592498	0.007601	0.430116	0.013333	0.147223	0.838429	0.864229	0.745146	0.922792	0.150223	0.850938	0.344768	0.968693	0.721135	0.735717	0.107359	0.584408	0.286772	0.001321	0.025739	0.48592	0.949326	0.56675	0.625438	0.036608	0.357537	0.397842	0.794266	0.780141	0.855352	0.034899	0.56995	0.008929	0.260831	0.097384	0.044659	0.630738	0.168879
FCMP.c-16.7093	0.090724	0.086299	0.343705	0.003023	0.886327	0.846928	0.000462	0.001062	0.001099	0.217212	0.095557	0.002066	0.002667	0.190458	0.06417	0.091034	0.114729	0.302556	0.00126	0.003016	0.001478	0.035133	0.598006	0.001278	0.059715	0.26974	0.001613	0.002682	0.186642	0.043377	0.751098	0.018819	0.002031	0.090346	0.002615	4.5e-05	0.1104	0.004277	0.00164	0.016317	0.005821	0.001889	0.212233	0.001923	0.001132	0.301933	0.06374	0.104852	0.087627	0.001628	0.001474	0.175642	0.1951	0.002055	0.042024
FCMP.c-16.7143	0.063862	0.113295	0.027027	0.001003	0.002212	0.001669	0.036932	0.001787	0.00115	0.000884	0.001722	0.014944	0.189343	0.10523	0.0941	0.003373	0.0035	0.002888	0.00102	0.00364	0.001631	0.040668	0.051065	0.017356	0.268752	0.002311	0.220739	0.08326	0.076869	0.087989	0.05827	0.005186	0.015859	0.062788	0.003154	0.001634	0.062403	0.052485	0.084081	0.150992	0.132469	0.048635	0.036469	0.001781	0.916742	0.011699	0.017839	0.024062	0.012741	0.002119	0.052067	0.418975	0.425055	0.000874	0.061911
