Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP.c-30.4034	0.565028	0.174839	0.105354	0.291274	0.074546	0.090052	0.067433	0.170759	2.401816	0.515298	0.134298	0.229958	0.030469	0.075577	0.091555	0.704401	0.097761	1.517272	0.15409	0.251184	0.054609	0.362635	0.124777	0.255049	0.070365	0.25105	0.112484	0.043868	0.050041	0.309426	0.194103	0.425433	0.086232	0.300939	0.324558	7e-04	0.065151	0.053332	0.06642	0.083938	0.263124	0.413757	0.065362	0.190969	0.041328	0.418944	0.09433	0.036986	0.032719	0.192129	0.057278	0.049749	0.196846	0.0871	0.219283
FCMP.c-30.4088	0.006697	0.007525	0.055034	0.017609	0.005744	0.005996	0.015007	0.021261	0.006473	0.00742	0.054714	0.010602	0.019707	0.055831	0.007369	0.003958	0.003591	0.004085	0.003452	0.013008	0.006488	0.009191	0.018365	0.007384	0.1448	0.005495	0.022562	0.022389	0.013536	0.093512	0.067227	0.046851	0.006199	2.048002	0.076326	6e-05	0.160062	0.018192	0.005676	1.034677	0.180161	0.018817	0.038162	0.073425	0.006984	1.426662	0.427422	0.470085	0.643414	0.02601	0.079202	0.005064	0.024747	0.005763	0.020901
FCMP.c-20.1008	0.257432	0.246545	0.096513	0.038001	0.700594	0.858929	0.038873	0.006417	1.126698	0.017739	0.341822	0.036565	0.711012	0.038508	0.035016	0.122289	0.010678	0.726189	0.004796	0.041185	0.013402	0.454505	0.083241	0.172854	0.174997	0.04345	0.009762	0.14795	0.014703	0.023522	0.731778	0.025546	0.103425	0.676571	0.419786	0.001107	0.268233	0.46169	0.093019	0.096323	0.033416	0.086584	0.176165	0.175613	0.936958	0.024614	0.024126	0.056052	0.046936	0.214846	0.055824	0.165948	0.071655	0.543868	0.056522
FCMP.c-23.132	0.716495	0.105612	0.641508	0.339342	0.264712	0.331826	0.000937	0.007235	0.013551	0.011071	0.145011	0.015685	0.379049	0.01121	0.017331	0.011396	0.009426	1.599259	0.013122	0.05999	0.007012	0.09961	0.025489	0.007195	0.033589	0.00961	0.010958	0.167959	0.167659	0.019269	0.081943	0.034209	0.258539	0.032523	0.281546	0.000364	0.157705	0.71856	0.040563	0.027381	0.065577	0.199864	0.116425	0.002894	0.105772	0.06382	0.063314	0.136297	0.037251	0.033904	0.008958	0.021491	0.259398	0.016736	0.308876
FCMP.c-16.5479	0.094477	0.115401	0.245094	0.009681	0.008363	0.014821	0.004121	0.007028	0.014443	0.002983	0.129666	0.004084	0.04989	0.017571	0.106873	1.947668	0.009455	0.010576	0.006661	0.006789	0.002406	0.445718	0.007851	0.695759	0.032145	0.01661	0.010762	0.3994	0.025177	0.026389	0.011227	0.010414	0.137059	0.028562	0.006924	0.001223	0.091997	0.967689	0.002665	0.006671	0.008002	0.17612	0.096357	0.009775	0.00248	0.040031	0.010641	0.064188	0.020426	0.006236	0.008971	0.010683	0.007871	0.016195	0.016932
FCMP.c-30.4168	0.054671	0.202629	0.164147	0.026541	0.410772	0.225285	0.600426	0.666835	0.01136	0.088468	0.109075	0.148288	0.512384	0.393477	0.4681	0.562635	0.112849	0.018147	0.118201	0.124294	0.102989	0.17979	0.026737	0.04287	0.04067	0.051999	0.055516	0.106765	0.029909	0.100427	0.024557	0.04008	0.062425	0.05465	0.064807	0.000565	0.043887	0.097742	0.180307	0.348973	0.113617	0.095481	0.084367	1.279084	0.04442	0.462934	0.378308	1.018609	1.527605	0.050603	0.493519	0.078623	0.080154	0.013747	0.044779
FCMP.c-23.4573	0.831061	0.350269	0.174159	0.169894	0.035748	0.032995	0.008849	0.036578	0.084904	0.05506	0.171955	0.029597	0.248261	0.195699	0.039591	0.298415	0.534492	0.046731	0.091558	1.005787	0.047025	0.238514	0.060953	0.074703	0.177043	0.044211	0.178226	0.35694	0.104789	0.486525	0.287127	0.324119	0.456414	0.621838	0.097975	0.000358	0.206296	0.115042	0.172362	0.043577	0.146058	0.041526	0.402304	0.082858	1.093186	0.324459	0.194445	0.174472	0.076867	0.014498	0.341668	0.348027	0.201324	0.791575	0.541943
FCMP.c-30.4176	0.231979	0.279279	0.716561	0.08549	0.040367	0.043874	0.092709	0.003568	0.120028	0.003231	0.856457	0.0081	0.520703	0.812505	0.053799	0.7376	0.036621	0.033748	0.011946	0.03515	0.014229	0.617822	0.138694	0.289341	0.510778	0.020771	0.013061	0.344326	2.091859	0.305586	0.013816	0.014694	0.767095	0.035226	0.038085	0.001064	0.154116	0.362208	0.093313	0.05035	0.169183	0.167136	0.245386	0.005841	1.128189	0.204881	0.047701	0.387539	0.176388	0.011483	0.116786	0.06727	0.025667	0.023033	0.572176
FCMP.c-27.2269	0.252503	0.295567	0.13991	0.044346	0.129271	0.152356	0.000436	0.031663	0.006076	0.014987	0.233828	0.3112	1.192579	0.407699	0.096215	0.366499	0.017737	0.04416	0.009824	0.080088	0.008209	0.365139	0.019902	0.056531	0.185357	0.399627	0.086868	0.051789	0.016706	0.062938	0.350639	0.183329	0.166671	0.739389	0.138469	0.000595	0.145972	0.175919	0.134002	0.294266	0.059613	0.15513	0.281768	0.027813	0.173426	0.133692	0.014562	0.105094	0.03889	0.602384	0.049872	0.073092	0.064487	0.042737	0.616248
FCMP.c-30.4199	0.671892	0.300397	0.873843	0.379778	0.730866	0.506859	0.028162	0.64823	0.606766	0.037007	0.154127	0.540457	0.048195	0.891636	0.762404	0.036366	0.122999	0.610753	0.103927	0.541401	0.058853	0.118032	0.244193	0.60362	0.729913	1.432137	0.458455	1.072346	2.489079	0.957962	0.374767	1.38101	0.23845	0.329468	0.722399	0.001706	0.258445	0.221376	0.031942	2.309787	1.323896	1.739291	1.811746	0.508394	0.023646	0.796543	5.765036	0.718106	0.636417	0.60912	0.37794	0.192807	0.416173	1.292491	0.229138
FCMP.c-19.458	0.230395	0.577122	0.402342	0.19789	0.091209	0.127293	0.003525	0.003023	0.020293	0.004896	0.910592	0.112458	0.197954	3.274032	0.081595	0.2975	0.109648	0.14955	0.030624	0.002972	0.001216	0.137621	0.024788	0.00408	0.008861	0.052555	0.005466	1.646083	0.004472	0.53481	0.002735	0.003805	0.222212	0.414427	0.005391	0.000576	0.341817	0.874117	0.003906	0.002802	0.004881	0.240352	0.193141	0.054944	0.001908	0.273078	0.178507	0.688369	0.358307	0.002622	0.534664	0.376617	0.004583	0.005555	0.04761
FCMP.c-30.4200	0.084375	0.121259	0.025013	0.175358	0.216803	0.15918	0.010336	0.037724	0.764548	0.687019	0.081615	0.070045	0.067545	0.080382	0.098932	0.028769	0.517805	0.058683	0.432339	1.242662	0.048733	0.169721	0.362682	0.390558	0.035525	0.035531	0.288768	0.035872	0.018432	0.247535	0.11208	0.163807	0.103381	0.173631	0.269961	0.00068	0.180907	0.123425	0.020816	0.081146	0.997675	0.099568	0.077917	0.08028	0.031914	0.056009	0.262785	0.049405	0.277034	0.082426	0.113223	0.143942	0.098448	0.762108	0.054075
FCMP.c-22.8327	0.593227	0.137001	0.408743	0.040908	0.142494	0.12376	0.025083	0.029734	0.032457	0.003069	0.393577	0.037309	0.132375	0.548547	0.133523	0.052134	0.084237	1.746064	0.166041	0.292132	0.004195	0.59009	0.383822	1.211678	0.114039	0.07246	0.619255	0.126312	0.097211	0.110306	0.98988	0.229467	0.748466	0.042577	0.064722	0.000307	1.53852	0.143858	0.018224	0.151739	0.167729	0.960418	0.191574	1.378539	0.009975	0.254886	0.197929	0.267813	0.034763	0.147415	0.593488	0.215274	0.021438	0.006444	0.470728
FCMP.c-17.6751	0.028684	0.302096	0.030263	0.002292	0.013652	0.022296	0.004046	0.009587	0.001558	0.00018	1.17006	0.007664	0.014436	0.704562	0.012213	0.36552	0.877468	0.001913	0.000366	0.019296	0.001359	0.346632	0.002645	0.008332	0.070867	0.00308	0.004145	0.006973	0.005871	0.014287	0.00816	0.009053	0.148515	0.014541	0.002321	0.000467	0.047835	0.162062	0.003789	0.010863	0.017633	0.048464	0.268717	0.333767	0.003737	0.730452	0.54038	0.564192	0.720036	0.004404	0.000874	0.005534	0.011684	0.000614	0.016904
FCMP.c-21.8407	0.01335	0.016482	0.016028	0.021784	0.011162	0.011692	0.009292	0.022349	0.005798	0.026771	0.012466	0.012971	0.012645	0.014918	0.014453	0.032673	0.028115	0.026045	0.070402	0.023415	0.031062	0.014685	0.01461	0.010252	0.01064	0.023476	0.027847	0.017821	0.060373	0.014193	0.013468	0.011696	0.017657	0.015968	0.036222	0.002106	0.021135	0.019911	0.015523	0.014207	0.010136	0.023382	0.023898	6.383287	0.013408	0.01946	0.019783	0.014555	0.015916	0.029862	9.315085	0.010238	0.020902	0.0163	0.01593
FCMP.c-15.5561	0.327803	0.079137	0.021482	0.004992	0.009504	0.010416	0.014231	0.005739	0.21519	0.003366	0.618195	0.008089	0.218209	0.006049	0.138725	0.044233	0.010368	0.040583	0.019328	0.00923	0.00894	0.447534	0.007763	0.04833	0.018335	0.270294	0.427232	0.258841	0.057532	0.007914	0.026693	0.006248	0.479145	0.154076	0.015247	0.000607	0.298927	0.009629	0.082627	0.041171	0.006702	0.098709	0.11999	0.016616	0.010755	0.003663	0.006653	0.944214	0.420772	0.083168	0.010835	0.514768	0.004617	0.020164	0.964871
FCMP.c-30.4273	0.371878	0.024734	0.238729	0.005049	0.019881	0.042154	0.00425	0.095089	2.868223	0.022879	0.354958	0.042897	0.510867	0.391113	0.460382	0.060266	0.3311	0.087767	0.007372	1.829473	0.025987	0.247625	0.238136	0.007447	0.637073	0.152404	0.115058	0.225229	0.065804	0.368234	0.456315	0.480226	0.689151	0.880283	0.02666	0.00043	0.44185	0.094622	0.004044	0.025331	0.537373	0.055927	0.223314	0.070188	0.005489	0.063544	0.023564	0.196958	0.057392	0.024106	0.880723	0.628895	0.010762	0.00892	3.454035
FCMP.c-30.4279	0.127501	0.07879	0.246507	0.106296	0.013848	0.017881	3.8e-05	0.050008	3e-06	6.1e-05	0.452386	0.008913	0.045626	0.006098	0.461402	0.030818	0.020929	0.126851	2e-06	0.001184	0.000288	0.281769	0.205666	0.01301	0.034597	0.135403	1.199497	0.02538	0.006384	0.312592	0.101731	4.0004	0.82945	0.895696	0.400077	0.000637	1.169758	0.782441	1e-05	0.673544	0.229124	0.076987	0.20465	0.026075	0.003998	0.001821	0.057741	0.147579	0.097531	0.486899	0.150137	0.153867	0.716422	0.003448	1.009678
FCMP.c-27.6580	0.008974	0.219549	0.024629	0.000928	0.002832	0.002611	0.00251	0.063288	0.006097	0.003547	0.106036	1.611328	0.168732	0.897057	0.002622	0.885264	0.148372	0.136513	0.030149	0.139265	0.016645	0.678621	0.005318	0.006151	0.003955	0.001284	0.005437	0.008749	0.004149	0.014706	0.002477	0.011779	0.01429	0.013054	0.001588	0.001519	0.478211	0.370442	0.001064	0.002442	0.002301	0.018577	0.091677	1.810959	0.001123	0.026549	0.018424	0.134698	0.101868	0.123115	0.046241	0.0084	0.002111	0.002719	0.222667
FCMP.c-20.6193	0.114425	0.098351	0.021116	0.134959	0.033876	0.030615	0.131513	0.117297	0.333125	0.495128	0.058107	0.313395	0.049195	0.136579	0.174196	0.040589	0.162177	0.081632	0.157494	0.123969	1.330761	0.067563	0.047247	0.111168	0.112412	0.383595	0.257095	0.124573	0.073967	0.147229	0.044504	0.232026	0.070835	0.039791	0.282853	0.000719	0.097044	0.036449	0.026634	0.857	0.848054	0.11271	0.190852	0.060196	0.044057	0.046974	0.483786	0.032792	0.028834	0.498061	0.016461	0.070026	0.077051	0.163585	0.085776
FCMP.c-16.5882	0.016143	0.007933	0.004755	0.007252	0.006969	0.007828	0.047892	3.416984	0.003625	1.977259	0.007376	0.028788	0.010518	0.011529	0.017467	0.015682	0.01442	0.003473	0.467529	0.372331	0.188659	0.013003	0.014522	0.014146	0.012718	0.008399	0.033557	0.020519	0.005791	0.014781	0.099869	0.012584	0.006921	0.009257	0.006102	0.000987	0.016342	0.014981	0.008378	0.016841	0.011177	0.008907	0.008314	0.050897	0.00812	0.0234	0.030589	0.029066	0.013348	0.028307	0.02752	0.006951	0.01064	0.010526	0.010357
FCMP.c-30.4426	0.157597	0.137992	0.128005	0.00393	0.046943	0.034346	0.046851	0.01153	0.043683	0.011646	0.180923	0.404842	0.497139	0.009365	0.502825	0.181372	0.241441	0.093386	0.005425	0.028118	0.004226	0.167372	0.202586	0.206929	0.395323	0.066909	0.182808	0.476818	0.464184	0.389588	0.351821	0.372809	0.153319	0.235222	0.074491	0.001818	0.118242	0.330159	0.138622	1.129307	0.132033	0.610623	0.670772	0.211735	0.170005	0.121076	1.069581	0.205998	0.110481	0.990326	0.179262	0.31235	0.306763	0.07196	0.086429
FCMP.c-25.80	1.654706	0.976859	0.399855	0.012777	2.619258	2.512145	0.016507	0.105883	0.238573	0.125757	0.743761	0.448201	1.095162	4.077919	1.089812	0.761136	1.134583	1.03489	0.010615	0.829271	0.030863	0.646275	1.067303	6.313556	3.314719	0.296123	0.254774	2.171453	0.155429	7.284368	0.924246	1.226799	0.524493	0.828864	0.071036	0.005501	0.2582	1.103842	1.809283	1.554829	2.081873	1.569576	1.267431	0.435563	3.763922	0.917606	1.781526	0.979656	1.01261	0.11245	1.319915	0.346903	0.938178	0.812816	0.507782
FCMP.c-22.6339	0.124037	0.440444	0.116962	0.180938	0.175705	0.13416	1.07036	0.042831	0.807169	0.378794	0.025803	0.553047	0.169754	0.012636	0.02419	0.024636	0.190421	0.307313	0.027677	0.888254	0.033028	0.172937	0.015148	0.246346	0.14796	0.051031	0.577717	0.648745	0.043835	1.139339	0.198305	0.122561	0.126143	0.073526	0.176212	0.001316	0.010908	0.693891	0.044269	1.245004	0.158098	0.031438	0.194195	1.065934	0.347842	0.042194	1.882053	0.286571	1.205226	1.221434	0.854239	0.139078	0.096442	0.655411	0.146542
FCMP.c-30.4433	1.017393	0.324406	0.706821	0.005136	0.010716	0.013085	0.260099	0.285931	0.15271	0.000751	0.006977	1.551833	2.806987	0.04568	0.496409	0.004607	0.356602	0.163963	0.002631	0.003398	0.040839	0.951422	0.005996	0.002652	0.294429	0.194495	0.025969	0.560892	0.792749	0.085713	0.349464	0.021166	0.865812	0.272344	1.048199	0.000132	0.003785	0.267192	0.004643	0.028446	0.139635	0.60051	0.033346	0.502185	0.007345	0.136714	0.286044	0.007651	0.353284	0.012761	0.092885	0.651204	0.016166	0.008795	1.995262
FCMP.c-17.6925	0.667809	0.195621	0.123661	0.050453	0.724628	0.528635	0.014807	0.642196	0.010322	0.036368	0.031734	0.025368	0.033388	0.034547	0.094748	0.022522	0.105493	0.052774	0.025415	0.322342	0.021803	0.1108	0.117196	0.02504	0.205801	0.038872	0.036473	0.196918	0.093778	0.128907	1.230472	0.160191	0.044758	0.033475	0.036485	0.000814	0.034586	0.140024	0.492625	0.042734	0.04701	0.077264	0.095449	0.034147	0.025328	0.193095	0.058137	0.208482	0.042055	0.274529	0.106687	0.030695	0.035523	0.025911	0.054486
FCMP.c-21.6812	0.113007	0.062369	0.115453	0.087213	0.063732	0.06093	0.437972	0.326897	0.064545	0.129364	0.055994	0.324561	0.616738	0.088355	0.133682	0.271825	0.037232	0.280951	0.074105	0.100073	0.206531	0.111419	0.426646	0.15115	0.163351	0.048509	0.072092	0.256628	0.368829	0.154949	0.093166	0.08442	0.121412	0.145791	0.226977	0.008228	0.061814	0.172341	0.181371	0.374625	0.074408	0.138495	0.216721	0.538352	0.769125	0.203217	0.348705	0.122156	0.188964	2.210872	0.190814	0.051838	0.155151	0.060702	0.041803
FCMP.c-27.8106	0.363782	0.133938	0.104897	0.053541	0.111403	0.082151	0.107163	1.116781	0.02403	0.068577	0.205402	0.450057	0.172187	0.277922	0.338408	0.19979	0.032118	0.207931	0.059718	0.047776	0.059258	0.221831	0.039051	0.076532	0.107428	0.213027	0.268229	0.175337	0.045623	0.123187	0.213742	0.070798	0.051831	0.121622	0.22104	0.007862	0.094159	0.089529	0.033754	0.187158	0.046325	0.162188	0.193839	0.532417	0.039869	0.339203	0.324152	0.512715	0.301916	0.510305	0.127377	0.242116	0.175861	0.172193	0.088046
FCMP.c-24.589	0.327899	0.286608	0.193167	0.001749	0.005824	0.005675	0.000497	0.198359	0.083047	0.000124	0.18648	0.006634	0.002203	0.037379	0.02256	0.090423	0.003255	0.003802	0.004521	0.002595	0.000674	0.28007	0.00253	1.809238	0.048083	0.153614	0.05439	0.14204	1.034245	0.044689	0.242071	0.212776	0.411638	0.126917	1.027079	0.000241	0.024403	0.091555	0.002276	0.002796	0.002335	0.165727	0.087226	0.003696	0.007641	0.054259	0.03017	0.005222	0.001959	0.004887	2.851278	5.605171	0.033631	0.978109	0.010731
FCMP.c-30.4591	0.819598	0.395841	0.181563	0.256121	0.289718	0.210724	4.164414	0.205554	0.040208	0.134494	0.198479	1.473314	0.511344	0.468592	0.922967	0.570755	0.58056	0.024145	0.068193	0.742899	0.567457	0.551604	0.485682	0.545615	0.406943	0.20387	0.55029	0.906013	0.47086	0.952629	0.474273	0.186162	0.288704	0.176588	0.227076	0.001913	0.318984	0.602258	0.389079	0.553418	0.387432	0.39737	0.368885	1.907289	0.443295	0.810422	0.946412	1.009249	0.736756	1.238394	1.032948	0.389336	0.601546	0.487828	0.356992
FCMP.c-21.5999	0.093689	0.046294	0.061728	0.074437	0.153922	0.079414	0.037301	0.375328	0.007432	0.044645	0.30356	0.1329	0.160046	0.234797	0.174381	0.673403	0.025637	0.024473	0.060229	0.137446	0.06853	0.18237	0.10152	0.104552	0.074027	0.060142	0.099682	0.205967	0.022276	0.120323	0.066443	0.090076	0.098666	0.092953	0.069023	0.003588	0.093248	0.122171	0.36419	0.086789	0.084652	0.094617	0.09584	0.202864	0.252357	0.105342	0.425773	0.121456	0.185059	2.205709	0.151818	0.094831	0.127449	0.039654	0.129079
FCMP.c-16.5666	0.342619	0.095935	0.415966	0.007772	0.026297	0.034823	0.003227	0.009725	0.28164	0.002768	0.608358	0.006251	0.026426	0.022079	0.014912	0.567657	0.031328	0.189205	0.003321	0.033821	0.010713	0.129583	0.061262	0.006498	0.061974	0.01256	0.388627	0.057012	0.192014	0.023484	0.025599	0.21226	0.224686	0.246205	0.027774	0.000949	1.114396	0.375034	0.2489	0.183401	0.156651	0.502174	0.355264	0.10676	0.031618	0.244428	0.035968	0.681954	0.010448	0.010237	0.579183	0.231089	0.027932	0.031162	0.026642
FCMP.c-15.7611	0.010434	0.051489	0.086594	0.005485	0.055151	0.057654	0.013312	0.070183	0.00393	0.031952	0.018067	0.01694	0.070923	0.133615	0.104791	0.020918	0.017677	0.032577	0.021359	0.016983	0.028612	0.01128	0.070028	0.045802	0.180946	0.017868	0.035498	0.030053	0.005928	0.017312	0.007432	0.030964	0.013174	0.195721	0.024043	0.000126	0.017909	0.011682	0.059005	0.102404	0.11667	0.08663	0.135031	0.072194	0.031738	2.209428	0.285764	0.809439	3.190136	0.024126	0.175532	0.020218	0.030349	0.052118	0.0155
FCMP.c-30.4684	0.306686	0.052018	0.061027	0.060228	0.134374	0.152209	0.014109	0.186488	0.088211	0.040236	0.042112	0.235853	0.031657	0.033256	0.095527	0.073303	0.077546	0.36925	1.893131	0.839154	0.42642	0.136934	0.041246	0.037833	0.043096	0.102229	0.468165	0.108149	0.067671	0.038705	0.071535	0.05232	0.421777	0.262646	3.789471	0.0314	0.055774	0.059976	0.033111	0.094031	0.433371	0.059132	0.059123	0.02431	0.06144	0.026941	0.035397	0.037435	0.035652	0.130546	0.150125	0.105	0.839984	0.076518	0.043057
FCMP.c-30.4694	0.426304	0.042359	0.150189	0.364354	1.200666	1.455539	0.000521	0.00111	0.10401	0.004622	0.158958	0.001306	0.001188	0.062615	0.053031	0.001377	1.049784	0.123771	0.025255	0.03376	0.000394	0.572532	0.266492	0.45865	0.24653	0.12416	0.000515	0.113633	0.107924	0.044478	0.094146	0.330827	0.334976	0.646881	0.734476	0.00046	0.375264	0.242078	0.006535	0.023826	0.315101	0.3	0.39893	0.365105	0.028187	0.329537	3e-04	0.124187	0.227993	0.009706	0.188062	0.33436	0.002554	0.073467	0.114349
FCMP.c-30.476	0.196281	0.289502	0.056365	0.007972	0.135914	0.093812	0.051939	0.021315	0.022496	0.008422	0.508604	0.576242	0.418041	0.041349	0.167376	0.210267	0.154885	1.794726	0.005403	0.526127	0.020719	0.473192	0.187716	0.035026	0.468668	0.216027	0.222765	0.084408	0.094225	0.221777	0.092963	0.157442	0.156655	0.390737	1.899165	0.001458	0.102669	0.526989	0.32904	0.795311	0.538127	0.195055	0.271661	0.023205	0.301702	0.18154	0.145691	0.292549	0.137633	0.263463	0.015255	0.47252	1.180388	0.059515	0.171134
FCMP.c-30.4790	0.289923	0.049955	0.046565	0.004859	0.012413	0.011894	0.01011	0.008127	0.002573	0.046086	0.192736	0.321002	1.254537	0.030972	0.676205	0.02114	0.12512	0.011681	0.003774	0.772388	0.003459	0.684088	1.079894	0.30129	0.946724	0.149531	0.106532	0.565448	0.003596	0.891321	0.342943	4.410368	0.177775	0.306989	0.022858	0.006516	0.726054	0.155886	0.003198	0.016516	0.01517	0.508929	0.769264	1.390029	0.002032	0.212342	1.555813	0.160225	1.073827	1.405783	0.262086	0.10889	0.005681	0.297409	0.362214
FCMP.c-30.7251	0.034331	0.024079	0.084427	1.043571	0.024141	0.011761	0.017106	0.036297	0.005858	0.009187	1.26334	1.31743	0.536751	0.304285	0.172968	0.039742	0.026393	0.167107	0.035818	0.071462	0.038532	0.082336	0.64656	0.130889	0.259268	0.006406	1.242555	0.022486	0.036612	0.345338	0.096535	0.508367	0.10203	0.320646	1.229459	0.00202	0.724952	0.488135	0.038515	0.025398	0.01514	0.489622	0.209574	0.106237	0.01855	0.18493	0.082151	0.37531	0.178656	0.053137	0.286033	0.075304	0.070365	0.051584	0.014805
FCMP.c-21.7726	0.192299	0.084623	0.239379	0.017125	0.058704	0.089467	0.003736	0.011308	0.025343	0.009707	0.172252	0.009961	0.062892	0.02804	0.017449	0.069139	0.037334	0.058407	0.010697	0.015804	0.025862	0.209636	0.155056	0.135869	0.058873	0.658967	0.017022	0.035638	0.116248	0.039936	0.568248	0.072136	0.235099	1.338646	0.030477	0.002824	0.309659	0.272259	0.179507	0.023819	0.180382	0.390119	0.690588	0.255113	0.018395	0.064299	0.022997	0.05623	0.020677	0.054632	0.157995	0.255615	0.023316	0.040077	0.405838
FCMP.c-27.2272	0.115269	0.035062	0.091092	0.053625	1.119348	1.516101	0.008143	0.020176	0.706197	0.001272	0.387433	0.045404	0.047258	0.021922	0.024154	0.290365	0.010621	0.022774	0.975934	0.009153	0.006569	0.268075	0.217588	0.168309	0.033882	0.04758	0.159119	0.02717	0.233021	0.01915	0.426896	0.231463	0.232854	0.020471	0.05463	0.256839	0.022644	0.018047	0.268643	0.097551	1.011458	0.251084	0.093841	0.020629	0.012693	0.014529	0.109185	0.021138	0.042595	0.011887	0.206729	0.224586	0.088202	0.326353	0.07847
FCMP.c-30.7266	0.180117	0.038023	0.058081	0.163988	0.054578	0.05705	0.002081	1.167885	0.013774	4.483341	0.69826	0.020082	0.122059	0.09701	0.060766	0.240386	0.035093	0.054225	0.030198	0.032732	0.273905	0.1031	0.023674	0.052602	0.239695	0.566411	0.101939	0.030818	0.015876	0.056864	0.091163	0.053587	0.311545	0.711877	1.547823	0.00167	0.050447	0.200184	0.02929	0.193921	0.589433	0.044906	0.065579	0.029774	0.039348	0.262362	0.045212	0.356157	0.107152	0.027779	0.020048	0.266561	0.278375	2.607601	0.150696
FCMP.c-16.2680	0.028202	0.27399	0.197493	0.081443	0.23834	0.30677	0.002629	0.100385	1.012679	0.007271	0.719981	0.139171	0.028523	0.14795	0.118328	0.021498	0.014952	0.063197	0.06558	0.480413	0.013421	0.090078	0.283696	0.107248	0.23918	0.069342	0.034697	0.013275	0.193705	0.072082	0.010086	0.031017	0.154204	0.236922	0.032628	0.000153	0.054702	0.163816	0.013396	0.025904	0.358953	0.283712	0.168247	0.037896	0.009538	0.287004	0.00289	0.240541	0.009068	0.122325	0.022076	0.489828	0.142918	0.96678	0.206708
